Block,State,address,latitude,longitude
110010093013017,District of Columbia,"Church of the Redeemer Presbyterian Church, Girard Street Northeast, Brookland, University Heights, Washington, District of Columbia, 20017, United States of America",38.92654699999997,-76.98467199999993
110010111002020,District of Columbia,"Langdon Park, Franklin Street Northeast, Langdon, University Heights, Washington, District of Columbia, 20018, United States of America",38.92654699999997,-76.97467199999993
110010111001007,District of Columbia,"2820, Bladensburg Road Northeast, Washington, District of Columbia, 20018, United States of America",38.92654699999997,-76.96467199999992
110010090001001,District of Columbia,"3518, Commodore Joshua Barney Drive Northeast, Fort Lincoln, Washington, District of Columbia, 20018, United States of America",38.92654699999997,-76.95467199999992
110010009022002,District of Columbia,"Dalecarlia Pace Northwest, Washington, District of Columbia, 20016, United States of America",38.93654699999997,-77.114672
110010009012023,District of Columbia,"3510, Overlook Lane Northwest, Spring Valley, Glover Park, Washington, District of Columbia, 20016, United States of America",38.93654699999997,-77.104672
110010009013011,District of Columbia,"4800, Woodway Lane Northwest, Spring Valley, Glover Park, Washington, District of Columbia, 20016, United States of America",38.93654699999997,-77.09467199999999
110010008013000,District of Columbia,"4302, Westover Place Northwest, Westover Place, Glover Park, Washington, District of Columbia, 20016, United States of America",38.93654699999997,-77.08467199999998
110010010022003,District of Columbia,"McLean Gardens, United States of America",38.93654699999997,-77.07467199999998
110010006004012,District of Columbia,"3083, Ordway Street Northwest, Cleveland Park, Washington, District of Columbia, 20016, United States of America",38.93654699999997,-77.06467199999997
110010013022001,District of Columbia,"2726, Quebec Street Northwest, Cleveland Park, Washington, District of Columbia, 20016, United States of America",38.93654699999997,-77.05467199999997
110010026001004,District of Columbia,"Piney Branch Parkway Northwest, Petworth, Columbia Heights, Washington, District of Columbia, 20009, United States of America",38.93654699999997,-77.04467199999996
110010028012002,District of Columbia,"1502, Spring Place Northwest, Columbia Heights, Washington, District of Columbia, 20010, United States of America",38.93654699999997,-77.03467199999996
110010025022006,District of Columbia,"Park Place Apartments, Georgia Avenue Northwest, Petworth, Columbia Heights, Washington, District of Columbia, 20012, United States of America",38.93654699999997,-77.02467199999995
110010023021009,District of Columbia,"Pershing Drive, Petworth, Columbia Heights, Washington, District of Columbia, 20422, United States of America",38.93654699999997,-77.01467199999995
110010023021007,District of Columbia,"Harewood Road Northeast, University Heights, Washington, District of Columbia, 20017, United States of America",38.93654699999997,-77.00467199999994
110010095041015,District of Columbia,"816, Michigan Avenue Northeast, University Heights, Washington, District of Columbia, 20017, United States of America",38.93654699999997,-76.99467199999994
110010095032011,District of Columbia,"Saint Francis and the Turtledoves Statue, 14th Street Northeast, University Heights, Washington, District of Columbia, 20017, United States of America",38.93654699999997,-76.98467199999993
110010094004016,District of Columbia,"2022, Perry Street Northeast, Woodridge, Washington, District of Columbia, 20018, United States of America",38.93654699999997,-76.97467199999993
110010010016009,District of Columbia,"4406, 48th Street Northwest, American University Park, District of Columbia, 20016, United States of America",38.94654699999997,-77.09467199999999
110010010014003,District of Columbia,"4317, Yuma Street Northwest, American University Park, District of Columbia, 20016, United States of America",38.94654699999997,-77.08467199999998
110010012003007,District of Columbia,"4403, 38th Street Northwest, North Cleveland Park, Cleveland Park, Washington, District of Columbia, 20016, United States of America",38.94654699999997,-77.07467199999998
110010013021001,District of Columbia,"4411, Connecticut Avenue Northwest, Cleveland Park, Washington, District of Columbia, 20015, United States of America",38.94654699999997,-77.06467199999997
110010013023000,District of Columbia,"4229, Lenore Lane Northwest, Forest Hills, Cleveland Park, Washington, District of Columbia, 20008, United States of America",38.94654699999997,-77.05467199999997
110010026002006,District of Columbia,"Valley Trail, Brightwood Park, Washington, District of Columbia, 20015, United States of America",38.94654699999997,-77.04467199999996
110010025012004,District of Columbia,"4606, 15th Street Northwest, 16th Street Heights, Brightwood Park, Washington, District of Columbia, 20011, United States of America",38.94654699999997,-77.03467199999996
110010022012009,District of Columbia,"821, Buchanan Street Northwest, Petworth, Brightwood Park, Washington, District of Columbia, 20011, United States of America",38.94654699999997,-77.02467199999995
110010022021001,District of Columbia,"Allison Street Northwest, Petworth, Brightwood Park, Washington, District of Columbia, 20011, United States of America",38.94654699999997,-77.01467199999995
110010095011000,District of Columbia,"467, Bates Road Northeast, University Heights, Washington, District of Columbia, 20011, United States of America",38.94654699999997,-77.00467199999994
110010095092011,District of Columbia,"Michigan Park, United States of America",38.94654699999997,-76.99467199999994
110010095031005,District of Columbia,"Saint Anselms Abbey, 0, South Dakota Avenue Northeast, North Michigan Park, Washington, District of Columbia, 20017, United States of America",38.94654699999997,-76.98467199999993
110010010011004,District of Columbia,"5130, Wisconsin Avenue Northwest, Friendship Heights, Washington, District of Columbia, 20007, United States of America",38.956546999999965,-77.08467199999998
110010011004002,District of Columbia,"3801, Gramercy Street Northwest, Chevy Chase, Cleveland Park, Washington, District of Columbia, 20016, United States of America",38.956546999999965,-77.07467199999998
110010013012008,District of Columbia,"5151, 33rd Street Northwest, Chevy Chase, Cleveland Park, Washington, District of Columbia, 20008, United States of America",38.956546999999965,-77.06467199999997
110010013011004,District of Columbia,"2920, Grant Road Northwest, Cleveland Park, Washington, District of Columbia, 20008, United States of America",38.956546999999965,-77.05467199999997
110010013011001,District of Columbia,"Ross Drive Northwest, Brightwood Park, Washington, District of Columbia, 20015, United States of America",38.956546999999965,-77.04467199999996
110010020012011,District of Columbia,"1411, Kennedy Street Northwest, 16th Street Heights, Brightwood Park, Washington, District of Columbia, 20011, United States of America",38.956546999999965,-77.03467199999996
110010021015000,District of Columbia,"815, Kennedy Street Northwest, Brightwood Park, Washington, District of Columbia, 20011, United States of America",38.956546999999965,-77.02467199999995
110010021024003,District of Columbia,"5435, Kansas Avenue Northwest, Brightwood Park, Washington, District of Columbia, 20011, United States of America",38.956546999999965,-77.01467199999995
110010095053020,District of Columbia,"118, Riggs Road Northeast, Lamond Riggs, Washington, District of Columbia, 20011, United States of America",38.956546999999965,-77.00467199999994
110010095082001,District of Columbia,"738, Jefferson Street Northeast, Queens Chapel, Washington, District of Columbia, 20011, United States of America",38.956546999999965,-76.99467199999994
110010014012012,District of Columbia,"3740, Oliver Street Northwest, Chevy Chase, Cleveland Park, Washington, District of Columbia, 20015, United States of America",38.96654699999996,-77.07467199999998
110010015002012,District of Columbia,"3210, Oliver Street Northwest, Chevy Chase, Cleveland Park, Washington, District of Columbia, 20015, United States of America",38.96654699999996,-77.06467199999997
110010015001031,District of Columbia,"5728, Oregon Avenue Northwest, Brightwood Park, Washington, District of Columbia, 20015, United States of America",38.96654699999996,-77.05467199999997
110010018031007,District of Columbia,"Valley Trail, Brightwood Park, Washington, District of Columbia, 20015, United States of America",38.96654699999996,-77.04467199999996
110010018032001,District of Columbia,"1434, Somerset Place Northwest, Brightwood, Washington, District of Columbia, 20011, United States of America",38.96654699999996,-77.03467199999996
110010019013010,District of Columbia,"802, Somerset Place Northwest, Brightwood, Washington, District of Columbia, 20011, United States of America",38.96654699999996,-77.02467199999995
110010019022007,District of Columbia,"211, Sheridan Street Northwest, Brightwood, Washington, District of Columbia, 20011, United States of America",38.96654699999996,-77.01467199999995
110010095052005,District of Columbia,"100, Sheridan Street Northeast, Lamond Riggs, Washington, District of Columbia, 20011, United States of America",38.96654699999996,-77.00467199999994
110010015004006,District of Columbia,"3298, Arcadia Place Northwest, Cleveland Park, Washington, District of Columbia, 20015, United States of America",38.97654699999996,-77.06467199999997
110010015004000,District of Columbia,"6633, 31st Street Northwest, Barnaby Woods, Brightwood Park, Washington, District of Columbia, 20015, United States of America",38.97654699999996,-77.05467199999997
110010015001017,District of Columbia,"Western Ridge Trail, North Portal Estates, Brightwood Park, Washington, District of Columbia, 20012, United States of America",38.97654699999996,-77.04467199999996
110010016003014,District of Columbia,"Our Lady of Lebanon Maronite Seminary, Alaska Avenue Northwest, Shepherd Park, Washington, District of Columbia, 20012, United States of America",38.97654699999996,-77.03467199999996
110010103003008,District of Columbia,"7120, 8th Street Northwest, Takoma, Washington, District of Columbia, 20012, United States of America",38.97654699999996,-77.02467199999995
110010016004033,District of Columbia,"1859, Plymouth Street Northwest, Colonial Village, Brightwood Park, Washington, District of Columbia, 20012, United States of America",38.98654699999996,-77.04467199999996
110010016001011,District of Columbia,"1422, Leegate Road Northwest, Shepherd Park, Washington, District of Columbia, 20012, United States of America",38.98654699999996,-77.03467199999996
